Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Mourning Dove,Zenaida macroura,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,5 - 7.5 min,Visualization,unknown,TRUE,unknown,Barn Swallow,Hirundo rustica,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,27.3,52.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,unknown,American Goldfinch,Spinus tristis,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,American Crow,Corvus brachyrhynchos,23.8,57.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Eastern Towhee,Pipilo erythrophthalmus,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,26.2,68.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,26.5,68.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,unknown,Mourning Dove,Zenaida macroura,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Phoebe,Sayornis phoebe,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Great Crested Flycatcher,Myiarchus crinitus,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,unknown,American Goldfinch,Spinus tristis,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI 2,ANTI-0201,Forest,2018,24-05-2018,10:43:00,10:53:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,25.9,55.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Finch,Haemorhous mexicanus,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,5 - 7.5 min,Visualization,unknown,TRUE,unknown,Red-winged Blackbird,Agelaius phoeniceus,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Mourning Dove,Zenaida macroura,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Mourning Dove,Zenaida macroura,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,American Goldfinch,Spinus tristis,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,unknown,American Goldfinch,Spinus tristis,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0025,Forest,2018,25-06-2018,05:40:00,05:50:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,22.9,68.1,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,American Crow,Corvus brachyrhynchos,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Mockingbird,Mimus polyglottos,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Bluebird,Sialia sialis,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Mourning Dove,Zenaida macroura,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI 1,ANTI-0036,Forest,2018,25-06-2018,08:17:00,08:27:00,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,22.4,78.8,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
